unit,category,use,translation,item,subcategory,value,date,source,jason_notes
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,,1664,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,,1665,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,,1666,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,,1667,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,,1668,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,,1669,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,,1670,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,,1671,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,,1672,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,,1673,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,,1674,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,,1675,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,,1676,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,,1677,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,,1678,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,,1679,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,,1680,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,,1681,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,,1682,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,,1683,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,,1684,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,,1685,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,,1686,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,,1687,
Pfund (lb),Fruit,preserved (in sugar),cherry sauce or marmalade,Kirsch Kreide,,,1688,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1640,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1641,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1642,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1643,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1644,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1645,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1646,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1647,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1648,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1649,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1650,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1651,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1652,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1653,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1654,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1655,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,20,1656,- Rentspeicher Records!
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1657,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1658,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1659,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1660,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1661,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1662,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1663,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1664,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1665,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1666,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1667,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1668,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1669,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1670,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1671,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1672,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1673,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1674,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1675,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1676,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1677,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1678,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1679,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1680,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1681,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1682,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1683,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1684,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1685,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1686,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1687,
Pfund (lb),Fruit,preserved (in sugar),preserved barberries,eingemachte Rebarbeerbeeren,,,1688,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1640,
Pfund (lb),Fruit,,Plums,Pflaumen,,636,1641,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1642,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1643,
Pfund (lb),Fruit,,Plums,Pflaumen,,345,1644,
Pfund (lb),Fruit,,Plums,Pflaumen,,1134,1645,
Pfund (lb),Fruit,,Plums,Pflaumen,,2070,1646,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1647,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1648,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1649,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1650,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1651,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1652,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1653,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1654,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1655,
Pfund (lb),Fruit,,Plums,Pflaumen,,395,1656,- Rentspeicher Records!
Pfund (lb),Fruit,,Plums,Pflaumen,,,1657,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1658,
Pfund (lb),Fruit,,Plums,Pflaumen,,10,1659,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1660,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1661,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1662,
Pfund (lb),Fruit,,Plums,Pflaumen,,5740,1663,
Pfund (lb),Fruit,,Plums,Pflaumen,,551,1664,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1665,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1666,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1667,
Pfund (lb),Fruit,,Plums,Pflaumen,,63,1668,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1669,
Pfund (lb),Fruit,,Plums,Pflaumen,,16,1670,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1671,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1672,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1673,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1674,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1675,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1676,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1677,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1678,
Pfund (lb),Fruit,,Plums,Pflaumen,,55,1679,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1680,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1681,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1682,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1683,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1684,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1685,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1686,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1687,
Pfund (lb),Fruit,,Plums,Pflaumen,,,1688,
