unit,category,use,translation,item,subcategory,value,date,source
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,,1683,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,,1684,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,,1685,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,,1686,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,,1687,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,,1688,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1640,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,144,1641,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1642,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1643,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1644,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,268,1645,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,288,1646,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1647,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1648,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1649,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1650,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1651,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1652,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1653,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1654,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1655,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1656,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1657,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1658,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,0,1659,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1660,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1661,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1662,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,96,1663,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1664,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1665,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1666,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1667,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,168,1668,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1669,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1670,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1671,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1672,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1673,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1674,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1675,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1676,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1677,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1678,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1679,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1680,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,144,1681,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1682,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1683,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1684,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1685,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1686,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1687,
Stof (Fluids),Fish,preserved (brined/pickled),Coregonusälavaretus,Pökel Schnepeln [Schäpel in Frischbier],,,1688,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1640,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,96,1641,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1642,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1643,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,132,1644,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,156,1645,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,340,1646,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1647,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1648,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1649,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1650,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1651,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1652,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1653,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1654,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1655,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1656,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1657,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1658,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,0,1659,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1660,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1661,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1662,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1663,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1664,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1665,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1666,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1667,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1668,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1669,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1670,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1671,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1672,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1673,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1674,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1675,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1676,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1677,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1678,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1679,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1680,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1681,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1682,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1683,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1684,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1685,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1686,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1687,
Stof (Fluids),Fish,preserved (brined/pickled),various small fish,Pökel Speißfische,,,1688,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1640,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,3456,1641,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1642,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1643,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,2592,1644,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,192,1645,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1646,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1647,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1648,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1649,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1650,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1651,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1652,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1653,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1654,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1655,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,480,1656,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1657,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1658,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,0,1659,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1660,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1661,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1662,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,9216,1663,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,384,1664,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1665,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1666,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1667,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,768,1668,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1669,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,1727,1670,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1671,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1672,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1673,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1674,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1675,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1676,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1677,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1678,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1679,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1680,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1681,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1682,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1683,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1684,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1685,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1686,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1687,
Stof (Fluids),Fish,preserved (brined/pickled),oysters,Auster,,,1688,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1640,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1641,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1642,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1643,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1644,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1645,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1646,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1647,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1648,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1649,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1650,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1651,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1652,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1653,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1654,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1655,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1656,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1657,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1658,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,60,1659,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1660,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1661,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1662,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1663,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,1200,1664,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1665,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1666,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1667,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1668,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1669,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1670,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1671,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1672,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1673,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1674,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1675,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1676,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1677,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1678,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1679,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1680,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1681,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1682,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1683,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1684,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1685,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1686,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1687,
Stof (Fluids),Fish,preserved (brined/pickled),pickled sturgeon,Pökel Stor (1659),,,1688,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1640,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1641,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1642,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1643,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1644,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1645,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1646,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1647,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1648,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1649,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1650,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1651,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1652,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1653,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1654,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1655,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,96,1656,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1657,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1658,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,0,1659,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1660,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1661,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1662,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1663,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,3648,1664,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1665,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1666,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1667,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,48,1668,
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1669,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1670,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1671,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1672,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1673,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1674,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1675,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1676,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1677,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1678,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1679,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1680,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1681,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1682,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1683,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1684,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1685,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1686,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1687,- Rentspeicher Records!
Stof (Fluids),Fish,preserved (brined/pickled),sardines,Sarttelen,,,1688,- Rentspeicher Records!
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1640,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1641,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1642,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1643,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1644,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1645,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1646,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1647,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1648,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1649,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1650,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1651,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1652,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1653,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1654,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1655,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1656,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1657,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1658,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1659,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1660,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1661,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1662,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,38.5,1663,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1664,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1665,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1666,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1667,
Pfund (lb),Fish,preserved (brined/pickled),preserved sturgeon,Eingemachter Stör,,,1668,
