unit,category,use,translation,item,subcategory,value,date,source,jason_notes
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1644,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1645,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1646,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1647,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1648,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1649,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1650,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1651,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1652,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1653,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1654,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1655,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1656,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1657,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1658,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1659,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1660,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1661,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1662,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1663,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1664,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1665,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1666,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1667,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,0,1668,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1669,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1670,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1671,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1672,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1673,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1674,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1675,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1676,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1677,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1678,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1679,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1680,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1681,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1682,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1683,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1684,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1685,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1686,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1687,,
Stück (Piece),Meat,preserved (cured),dried mutton,Treüge Hammel,other,,1688,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1640,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,2,1641,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1642,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1643,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1644,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1645,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1646,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1647,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1648,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1649,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1650,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1651,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1652,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1653,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1654,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1655,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1656,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1657,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1658,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1659,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1660,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1661,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1662,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1663,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1664,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1665,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1666,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1667,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1668,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1669,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1670,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1671,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1672,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1673,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1674,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1675,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1676,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1677,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1678,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1679,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1680,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1681,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1682,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1683,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1684,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1685,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1686,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1687,,
Stück (Piece),Meat,preserved (cured),dried lamb,Treüge Lämmer,other,,1688,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1640,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",297,1641,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1642,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1643,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",108,1644,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",128,1645,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",60,1646,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1647,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1648,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1649,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1650,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1651,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1652,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1653,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1654,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1655,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1656,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1657,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1658,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",0,1659,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1660,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1661,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1662,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",117,1663,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",44,1664,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1665,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1666,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1667,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",15,1668,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1669,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",10,1670,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1671,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1672,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1673,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1674,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1675,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1676,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1677,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1678,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1679,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1680,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1681,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1682,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1683,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1684,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1685,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1686,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1687,,
Stück (Piece),Meat,preserved (cured),dried geese,Treüge Gänße,"Bird, fowl",,1688,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1640,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,275.87,1641,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1642,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1643,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,231.87,1644,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,365.87,1645,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,476.75,1646,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1647,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,1,1648,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1649,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1650,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1651,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1652,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1653,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1654,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1655,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1656,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1657,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1658,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,23.75,1659,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1660,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1661,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,2.5,1662,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,546,1663,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,121.25,1664,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1665,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1666,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1667,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,19,1668,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1669,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,7.75,1670,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,2,1671,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,13.5,1672,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,13,1673,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1674,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1675,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,0.25,1676,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1677,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1678,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,44,1679,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1680,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,36,1681,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,1,1682,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,0.5,1683,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1684,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1685,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1686,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,1,1687,,
Stück (Piece),Meat,preserved (cured),bacon,Speck,pork,,1688,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1640,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",25.12,1641,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1642,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1643,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1644,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",2,1645,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",0.5,1646,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1647,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1648,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1649,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1650,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1651,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1652,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1653,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1654,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1655,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1656,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1657,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1658,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",0,1659,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1660,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1661,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1662,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1663,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1664,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1665,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1666,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1667,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1668,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1669,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1670,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1671,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1672,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1673,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1674,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1675,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1676,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1677,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1678,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1679,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1680,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1681,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1682,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1683,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1684,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1685,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1686,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1687,,
Stück (Piece),Meat,preserved (cured),boar bacon,Wilder Speck,"pork, wild",,1688,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1640,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1641,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1642,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1643,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1644,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1645,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1646,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1647,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1648,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1649,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1650,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1651,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1652,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1653,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1654,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1655,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1656,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1657,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1658,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,0,1659,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1660,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1661,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1662,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,145,1663,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,82,1664,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1665,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1666,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1667,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,3,1668,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1669,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,9,1670,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1671,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1672,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1673,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1674,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1675,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1676,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1677,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1678,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1679,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1680,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1681,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1682,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1683,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1684,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1685,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1686,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1687,,
Stück (Piece),Meat,preserved (cured),ham,Schincken,pork,,1688,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1640,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,3,1641,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1642,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1643,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1644,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1645,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1646,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1647,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1648,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1649,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1650,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1651,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1652,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1653,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1654,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1655,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1656,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1657,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1658,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1659,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1660,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1661,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1662,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1663,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1664,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1665,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1666,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1667,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1668,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1669,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1670,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1671,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1672,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1673,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1674,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1675,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1676,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1677,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1678,,
